ID;DEPARTAMENTO;CIUDAD;LOCALIDAD;BARRIO
4437;1;7;9;145
4438;1;7;9;142
4439;1;7;9;147
4440;1;7;9;135
4441;1;7;9;124
4442;1;7;9;126
4443;1;7;9;124
4444;1;7;9;132
4445;1;7;9;126
4446;1;7;9;150
4447;1;7;9;125
4448;1;7;9;146
4449;1;7;9;148
4450;1;7;9;124
4451;1;7;9;124
4452;1;7;9;150
4453;1;7;9;126
4454;1;7;9;139
4455;1;7;9;124
4456;1;7;9;144
4457;1;7;9;137
4458;1;7;9;141
4459;1;7;9;124
4460;1;7;9;147
4461;1;7;9;137
4462;1;7;9;145
4463;1;7;9;123
4464;1;7;9;135
4465;1;7;9;125
4466;1;7;9;151
4467;1;7;9;124
4468;1;7;9;144
4469;1;7;9;148
4470;1;7;9;124
4471;1;7;9;130
4472;1;7;9;154
4473;1;7;9;117
4474;1;7;9;123
4475;1;7;9;148
4476;1;7;9;123
4477;1;7;9;137
4478;1;7;9;130
4479;1;7;9;151
4480;1;7;9;124
4481;1;7;9;137
4482;1;7;9;141
4483;1;7;9;137
4484;1;7;9;151
4485;1;7;9;117
4486;1;7;9;141
4487;1;7;9;137
4488;1;7;9;130
4489;1;7;9;124
4490;1;7;9;130
4491;1;7;9;130
4492;1;7;9;142
4493;1;7;9;137
4494;1;7;9;125
4495;1;7;9;130
4496;1;7;9;124
4497;1;7;9;132
4498;1;7;9;153
4499;1;7;9;148
4500;1;7;9;130
4501;1;7;9;147
4502;1;7;9;150
4503;1;7;9;141
4504;1;7;9;148
4505;1;7;9;154
4506;1;7;9;145
4507;1;7;9;148
4508;1;7;9;133
4509;1;7;9;128
4510;1;7;9;137
4511;1;7;9;132
4512;1;7;9;148
4513;1;7;9;133
4514;1;7;9;138
4515;1;7;9;150
4516;1;7;9;150
4517;1;7;9;153
4518;1;7;9;128
4519;1;7;9;148
4520;1;7;9;133
4521;1;7;9;134
4522;1;7;9;128
4523;1;7;9;125
4524;1;7;9;127
4525;1;7;9;153
4526;1;7;9;128
4527;1;7;9;141
4528;1;7;9;128
4529;1;7;9;150
4530;1;7;9;145
4531;1;7;9;126
4532;1;7;9;124
4533;1;7;9;132
4534;1;7;9;141
4535;1;7;9;141
4536;1;7;9;148
4537;1;7;9;124
4538;1;7;9;132
4539;1;7;9;145
4540;1;7;9;150
4541;1;7;9;125
4542;1;7;9;137
4543;1;7;9;144
4544;1;7;9;127
4545;1;7;9;132
4546;1;7;9;135
4547;1;7;9;153
4548;1;7;9;148
4549;1;7;9;142
4550;1;7;9;141
4551;1;7;9;128
4552;1;7;9;136
4553;1;7;9;132
4554;1;7;9;124
4555;1;7;9;132
4556;1;7;9;133
4557;1;7;9;129
4558;1;7;9;150
4559;1;7;9;135
4560;1;7;9;128
4561;1;7;9;128
4562;1;7;9;151
4563;1;7;9;150
4564;1;7;9;135
4565;1;7;9;148
4566;1;7;9;126
4567;1;7;9;124
4568;1;7;9;154
4569;1;7;9;130
4570;1;7;9;129
4571;1;7;9;148
4572;1;7;9;128
4573;1;7;9;148
4574;1;7;9;125
4575;1;7;9;117
4576;1;7;9;151
4577;1;7;9;130
4578;1;7;9;127
4579;1;7;9;132
4580;1;7;9;124
4581;1;7;9;145
4582;1;7;9;123
4583;1;7;9;130
4584;1;7;9;130
4585;1;7;9;125
4586;1;7;9;117
4587;1;7;9;151
4588;1;7;9;125
4589;1;7;9;123
4590;1;7;9;142
4591;1;7;9;141
4593;1;7;9;132
4594;1;7;9;136
4595;1;7;9;130
4596;1;7;9;130
4597;1;7;9;142
4598;1;7;9;151
4599;1;7;9;137
4600;1;7;9;129
4601;1;7;9;135
4602;1;7;9;124
4603;1;7;9;145
4604;1;7;9;148
4605;1;7;9;125
4606;1;7;9;151
4607;1;7;9;148
4608;1;7;9;132
4609;1;7;9;142
4611;1;7;9;134
4612;1;7;9;132
4613;1;7;9;138
4614;1;7;9;116
4615;1;7;9;142
4616;1;7;9;125
4617;1;7;9;146
4618;1;7;9;141
4619;1;7;9;128
4620;1;7;9;141
4621;1;7;9;137
4622;1;7;9;127
4623;1;7;9;142
4624;1;7;9;140
4625;1;7;9;142
4626;1;7;9;123
4627;1;7;9;116
4628;1;7;9;137
4629;1;7;9;148
4630;1;7;9;135
4631;1;7;9;129
4632;1;7;9;130
4633;1;7;9;144
4634;1;7;9;135
4635;1;7;9;136
4636;1;7;9;135
4637;1;7;9;123
4638;1;7;9;125
4639;1;7;9;129
4640;1;7;9;124
4641;1;7;9;123
4642;1;7;9;142
4643;1;7;9;135
4644;1;7;9;140
4645;1;7;9;137
4646;1;7;9;125
4647;1;7;9;128
4648;1;7;9;128
4649;1;7;9;128
4650;1;7;9;135
4651;1;7;9;124
4652;1;7;9;149
4653;1;7;9;133
4654;1;7;9;130
4655;1;7;9;147
4656;1;7;9;125
4657;1;7;9;151
4658;1;7;9;124
4659;1;7;9;126
4660;1;7;9;137
4661;1;7;9;125
4662;1;7;9;148
4663;1;7;9;146
4664;1;7;9;128
4665;1;7;9;136
4666;1;7;9;142
4667;1;7;9;137
4668;1;7;9;142
4669;1;7;9;130
4670;1;7;9;154
4671;1;7;9;132
4672;1;7;9;148
4673;1;7;9;135
4674;1;7;9;126
4675;1;7;9;131
4676;1;7;9;124
4677;1;7;9;136
4678;1;7;9;124
4679;1;7;9;125
4680;1;7;9;128
4681;1;7;9;128
4682;1;7;9;123
4683;1;7;9;126
4684;1;7;9;136
4685;1;7;9;148
4686;1;7;9;145
4687;1;7;9;130
4688;1;7;9;124
4689;1;7;9;128
4690;1;7;9;129
4691;1;7;9;137
4692;1;7;9;124
4693;1;7;9;125
4694;1;7;9;130
4695;1;7;9;147
4696;1;7;9;148
4697;1;7;9;125
4698;1;7;9;129
4699;1;7;9;128
4700;1;7;9;137
4701;1;7;9;129
4702;1;7;9;123
4703;1;7;9;148
4704;1;7;9;148
4705;1;7;9;142
4706;1;7;9;128
4707;1;7;9;132
4708;1;7;9;148
4709;1;7;9;128
4710;1;7;9;125
4711;1;7;9;125
4712;1;7;9;123
4713;1;7;9;130
4714;1;7;9;129
4715;1;7;9;123
4716;1;7;9;123
4717;1;7;9;137
4718;1;7;9;130
4719;1;7;9;151
4720;1;7;9;129
4721;1;7;9;137
4722;1;7;9;132
4723;1;7;9;124
4724;1;7;9;146
4725;1;7;9;132
4726;1;7;9;130
4727;1;7;9;130
4728;1;7;9;129
4729;1;7;9;154
4730;1;7;9;148
4731;1;7;9;124
4732;1;7;9;136
4733;1;7;9;148
4734;1;7;9;137
4735;1;7;9;130
4736;1;7;9;145
4737;1;7;9;142
4738;1;7;9;135
4739;1;7;9;123
4740;1;7;9;148
4741;1;7;9;127
4742;1;7;9;133
4743;1;7;9;133
4744;1;7;9;148
4745;1;7;9;130
4746;1;7;9;127
4747;1;7;9;129
4748;1;7;9;132
4749;1;7;9;129
4750;1;7;9;139
4751;1;7;9;132
4752;1;7;9;145
4753;1;7;9;137
4754;1;7;9;128
4755;1;7;9;129
4756;1;7;9;124
4757;1;7;9;125
4758;1;7;9;137
4759;1;7;9;138
4760;1;7;9;128
4761;1;7;9;130
4762;1;7;9;125
4763;1;7;9;130
4764;1;7;9;125
4765;1;7;9;130
4766;1;7;9;140
4767;1;7;9;133
4768;1;7;9;137
4769;1;7;9;133
4770;1;7;9;154
4771;1;7;9;142
4772;1;7;9;130
4773;1;7;9;130
4774;1;7;9;151
4775;1;7;9;125
4776;1;7;9;125
4777;1;7;9;130
4778;1;7;9;123
4779;1;7;9;148
4780;1;7;9;136
4781;1;7;9;123
4782;1;7;9;125
4783;1;7;9;129
4784;1;7;9;138
4785;1;7;9;125
4786;1;7;9;135
4787;1;7;9;137
4788;1;7;9;117
4789;1;7;9;133
4790;1;7;9;128
4791;1;7;9;150
4792;1;7;9;146
4793;1;7;9;148
4794;1;7;9;144
4795;1;7;9;128
4796;1;7;9;141
4797;1;7;9;125
4798;1;7;9;152
4799;1;7;9;116
4800;1;7;9;129
4801;1;7;9;141
4802;1;7;9;142
4803;1;7;9;140
4804;1;7;9;148
4805;1;7;9;148
4806;1;7;9;142
4807;1;7;9;142
4808;1;7;9;147
4809;1;7;9;124
4810;1;7;9;124
4811;1;7;9;123
4812;1;7;9;130
4813;1;7;9;126
4814;1;7;9;128
4815;1;7;9;136
4816;1;7;9;133
4817;1;7;9;129
4818;1;7;9;128
4819;1;7;9;130
4820;1;7;9;151
4821;1;7;9;151
4822;1;7;9;123
4823;1;7;9;132
4824;1;7;9;140
4825;1;7;9;151
4826;1;7;9;142
4827;1;7;9;136
4828;1;7;9;142
4829;1;7;9;148
4830;1;7;9;124
4831;1;7;9;142
4832;1;7;9;127
4833;1;7;9;132
4834;1;7;9;125
4835;1;7;9;125
4836;1;7;9;142
4837;1;7;9;149
4838;1;7;9;148
4839;1;7;9;144
4840;1;7;9;129
4841;1;7;9;149
4842;1;7;9;142
4843;1;7;9;127
4844;1;7;9;137
4845;1;7;9;153
4846;1;7;9;143
4848;1;7;9;125
4849;1;7;9;132
4850;1;7;9;148
4851;1;7;9;125
4852;1;7;9;141
4853;1;7;9;142
4854;1;7;9;153
4855;1;7;9;148
4856;1;7;9;133
4857;1;7;9;133
4858;1;7;9;141
4859;1;7;9;132
4860;1;7;9;132
4861;1;7;9;136
4862;1;7;9;128
4863;1;7;9;117
4864;1;7;9;128
4865;1;7;9;137
4866;1;7;9;133
4867;1;7;9;148
4868;1;7;9;151
4869;1;7;9;136
4870;1;7;9;124
4871;1;7;9;131
4872;1;7;9;125
4873;1;7;9;140
4874;1;7;9;125
4875;1;7;9;124
4876;1;7;9;149
4877;1;7;9;128
4878;1;7;9;127
4879;1;7;9;154
4880;1;7;9;131
4881;1;7;9;150
4882;1;7;9;124
4883;1;7;9;132
4884;1;7;9;142
4885;1;7;9;123
4886;1;7;9;142
4887;1;7;9;124
4888;1;7;9;125
4889;1;7;9;125
4890;1;7;9;141
4891;1;7;9;136
4892;1;7;9;131
4893;1;7;9;136
4894;1;7;9;127
4895;1;7;9;141
4896;1;7;9;136
4897;1;7;9;149
4898;1;7;9;133
4899;1;7;9;127
4900;1;7;9;128
4901;1;7;9;142
4902;1;7;9;124
4903;1;7;9;135
4904;1;7;9;147
4905;1;7;9;125
4906;1;7;9;148
4907;1;7;9;137
4908;1;7;9;127
4909;1;7;9;137
4910;1;7;9;125
4911;1;7;9;148
4912;1;7;9;130
4913;1;7;9;137
4914;1;7;9;128
4915;1;7;9;117
4916;1;7;9;124
4917;1;7;9;128
4918;1;7;9;133
4919;1;7;9;124
4920;1;7;9;133
4921;1;7;9;133
4922;1;7;9;139
4923;1;7;9;117
4924;1;7;9;136
4925;1;7;9;117
4926;1;7;9;130
4927;1;7;9;142
4928;1;7;9;142
4929;1;7;9;124
4930;1;7;9;127
4931;1;7;9;117
4932;1;7;9;128
4933;1;7;9;127
4934;1;7;9;148
4935;1;7;9;147
4936;1;7;9;117
4937;1;7;9;132
4938;1;7;9;142
4939;1;7;9;136
4940;1;7;9;139
4941;1;7;9;124
4942;1;7;9;148
4943;1;7;9;146
4944;1;7;9;130
4945;1;7;9;142
4946;1;7;9;153
4947;1;7;9;116
4948;1;7;9;138
4949;1;7;9;116
4950;1;7;9;141
4951;1;7;9;148
4952;1;7;9;116
4953;1;7;9;126
4954;1;7;9;135
4955;1;7;9;127
4956;1;7;9;128
4957;1;7;9;125
4958;1;7;9;137
4959;1;7;9;125
4960;1;7;9;125
4961;1;7;9;125
4962;1;7;9;133
4963;1;7;9;117
4964;1;7;9;124
4965;1;7;9;125
4966;1;7;9;133
4967;1;7;9;141
4968;1;7;9;137
4969;1;7;9;133
4970;1;7;9;117
4971;1;7;9;134
4972;1;7;9;125
4973;1;7;9;124
4974;1;7;9;125
4975;1;7;9;143
4976;1;7;9;124
4977;1;7;9;151
4978;1;7;9;125
4979;1;7;9;135
4980;1;7;9;146
4981;1;7;9;127
4982;1;7;9;117
4983;1;7;9;148
4984;1;7;9;151
4985;1;7;9;127
4986;1;7;9;145
4987;1;7;9;153
4988;1;7;9;148
4989;1;7;9;136
4990;1;7;9;138
4991;1;7;9;130
4992;1;7;9;124
4993;1;7;9;138
4994;1;7;9;133
4995;1;7;9;125
4996;1;7;9;127
4997;1;7;9;117
4998;1;7;9;132
4999;1;7;9;128
5000;1;7;9;124
5001;1;7;9;117
5002;1;7;9;125
5003;1;7;9;140
5004;1;7;9;137
5005;1;7;9;137
5006;1;7;9;133
5007;1;7;9;130
5008;1;7;9;127
5009;1;7;9;135
5010;1;7;9;142
5011;1;7;9;117
5012;1;7;9;151
5013;1;7;9;132
5014;1;7;9;136
5015;1;7;9;127
5016;1;7;9;124
5017;1;7;9;132
5018;1;7;9;150
5019;1;7;9;148
5020;1;7;9;149
5021;1;7;9;141
5022;1;7;9;146
5023;1;7;9;146
5024;1;7;9;125
5025;1;7;9;128
5026;1;7;9;133
5027;1;7;9;130
5028;1;7;9;124
5029;1;7;9;151
5030;1;7;9;136
5031;1;7;9;117
5032;1;7;9;138
5033;1;7;9;128
5034;1;7;9;135
5035;1;7;9;148
5036;1;7;9;128
5037;1;7;9;137
5038;1;7;9;133
5039;1;7;9;137
5040;1;7;9;141
5041;1;7;9;123
5042;1;7;9;137
5043;1;7;9;148
5044;1;7;9;150
5045;1;7;9;145
5046;1;7;9;137
5047;1;7;9;129
5048;1;7;9;148
5049;1;7;9;125
5050;1;7;9;128
5051;1;7;9;125
5052;1;7;9;124
5053;1;7;9;145
5054;1;7;9;127
5055;1;7;9;141
5056;1;7;9;130
5057;1;7;9;135
5058;1;7;9;148
5059;1;7;9;130
5060;1;7;9;139
5061;1;7;9;142
5062;1;7;9;146
5063;1;7;9;154
5064;1;7;9;130
5065;1;7;9;127
5066;1;7;9;133
5067;1;7;9;146
5068;1;7;9;130
5069;1;7;9;116
5070;1;7;9;124
5071;1;7;9;140
5072;1;7;9;133
5073;1;7;9;123
5074;1;7;9;133
5075;1;7;9;140
5076;1;7;9;148
5077;1;7;9;125
5078;1;7;9;125
5079;1;7;9;117
5080;1;7;9;148
5081;1;7;9;136
5082;1;7;9;131
5083;1;7;9;129
5084;1;7;9;130
5085;1;7;9;137
5086;1;7;9;124
5087;1;7;9;148
5088;1;7;9;129
5089;1;7;9;142
5090;1;7;9;125
5091;1;7;9;128
5092;1;7;9;133
5093;1;7;9;133
5094;1;7;9;152
5095;1;7;9;133
5096;1;7;9;147
5097;1;7;9;138
5098;1;7;9;128
5099;1;7;9;126
5100;1;7;9;117
5101;1;7;9;130
5102;1;7;9;148
5103;1;7;9;133
5104;1;7;9;129
5105;1;7;9;148
5106;1;7;9;140
5107;1;7;9;125
5108;1;7;9;148
5109;1;7;9;148
5110;1;7;9;148
5111;1;7;9;132
5112;1;7;9;138
5113;1;7;9;130
5114;1;7;9;138
5115;1;7;9;148
5116;1;7;9;138
5117;1;7;9;124
5118;1;7;9;135
5119;1;7;9;127
5120;1;7;9;142
5121;1;7;9;136
5122;1;7;9;151
5123;1;7;9;144
5124;1;7;9;153
5125;1;7;9;150
5126;1;7;9;126
5127;1;7;9;146
5128;1;7;9;148
5129;1;7;9;129
5130;1;7;9;124
5131;1;7;9;124
5132;1;7;9;141
5133;1;7;9;125
5134;1;7;9;148
5135;1;7;9;130
5136;1;7;9;141
5137;1;7;9;148
5138;1;7;9;150
5139;1;7;9;146
5140;1;7;9;154
5141;1;7;9;130
5142;1;7;9;148
5143;1;7;9;132
5144;1;7;9;153
5145;1;7;9;141
5146;1;7;9;127
5147;1;7;9;127
5148;1;7;9;148
5149;1;7;9;135
5150;1;7;9;117
5151;1;7;9;125
5152;1;7;9;148
5153;1;7;9;117
5154;1;7;9;137
5155;1;7;9;148
5156;1;7;9;130
5157;1;7;9;145
5158;1;7;9;141
5159;1;7;9;132
5160;1;7;9;143
5161;1;7;9;142
5162;1;7;9;139
5163;1;7;9;130
5164;1;7;9;148
5165;1;7;9;142
5166;1;7;9;116
5167;1;7;9;133
5168;1;7;9;151
5169;1;7;9;142
5170;1;7;9;142
5171;1;7;9;117
5172;1;7;9;133
5173;1;7;9;126
5174;1;7;9;130
5175;1;7;9;148
5176;1;7;9;133
5177;1;7;9;144
5179;1;7;9;130
5180;1;7;9;136
5181;1;7;9;128
5182;1;7;9;146
5183;1;7;9;130
5184;1;7;9;151
5185;1;7;9;148
5186;1;7;9;141
5187;1;7;9;138
5188;1;7;9;131
5189;1;7;9;134
5190;1;7;9;141
5191;1;7;9;124
5192;1;7;9;125
5193;1;7;9;130
5194;1;7;9;117
5195;1;7;9;124
5196;1;7;9;150
5197;1;7;9;141
5198;1;7;9;155
5199;1;7;9;148
5200;1;7;9;133
5201;1;7;9;151
5202;1;7;9;129
5203;1;7;9;127
5204;1;7;9;136
5205;1;7;9;135
5206;1;7;9;128
5207;1;7;9;123
5208;1;7;9;128
5209;1;7;9;154
5210;1;7;9;124
5211;1;7;9;133
5212;1;7;9;126
5213;1;7;9;125
5214;1;7;9;133
5215;1;7;9;137
5216;1;7;9;153
5217;1;7;9;124
5218;1;7;9;132
5219;1;7;9;153
5220;1;7;9;130
5221;1;7;9;125
5222;1;7;9;116
5223;1;7;9;150
5224;1;7;9;123
5225;1;7;9;142
5226;1;7;9;138
5227;1;7;9;124
5228;1;7;9;137
5229;1;7;9;125
5230;1;7;9;127
5231;1;7;9;124
5232;1;7;9;136
5233;1;7;9;136
5234;1;7;9;136
5235;1;7;9;135
5236;1;7;9;141
5237;1;7;9;116
5238;1;7;9;130
5239;1;7;9;131
5240;1;7;9;147
5241;1;7;9;148
5242;1;7;9;130
5243;1;7;9;123
5244;1;7;9;136
5245;1;7;9;141
5246;1;7;9;142
5247;1;7;9;128
5248;1;7;9;137
5249;1;7;9;124
5250;1;7;9;116
5251;1;7;9;133
5252;1;7;9;124
5253;1;7;9;135
5254;1;7;9;123
5255;1;7;9;141
5256;1;7;9;148
5257;1;7;9;133
5258;1;7;9;129
5259;1;7;9;133
5260;1;7;9;141
5261;1;7;9;136
5262;1;7;9;130
5263;1;7;9;124
5264;1;7;9;125
5265;1;7;9;117
5266;1;7;9;142
5267;1;7;9;124
5268;1;7;9;128
5269;1;7;9;130
5270;1;7;9;125
5271;1;7;9;130
5272;1;7;9;147
5273;1;7;9;133
5274;1;7;9;124
5275;1;7;9;125
5276;1;7;9;142
5277;1;7;9;136
5278;1;7;9;124
5279;1;7;9;135
5280;1;7;9;129
5281;1;7;9;149
5282;1;7;9;137
5283;1;7;9;127
5284;1;7;9;142
5285;1;7;9;151
5286;1;7;9;142
5287;1;7;9;144
5288;1;7;9;141
5289;1;7;9;136
5290;1;7;9;136
5291;1;7;9;141
5292;1;7;9;130
5293;1;7;9;125
5294;1;7;9;153
5295;1;7;9;130
5296;1;7;9;128
5297;1;7;9;144
5298;1;7;9;125
5299;1;7;9;133
5300;1;7;9;129
5301;1;7;9;125
5302;1;7;9;150
5303;1;7;9;142
5304;1;7;9;148
5305;1;7;9;142
5306;1;7;9;132
5307;1;7;9;137
5308;1;7;9;139
5309;1;7;9;124
5310;1;7;9;125
5311;1;7;9;148
5312;1;7;9;141
5313;1;7;9;137
5314;1;7;9;144
5315;1;7;9;125
5316;1;7;9;127
5317;1;7;9;138
5318;1;7;9;128
5319;1;7;9;142
5320;1;7;9;125
5321;1;7;9;137
5322;1;7;9;150
5323;1;7;9;148
5324;1;7;9;150
5325;1;7;9;130
5326;1;7;9;141
5327;1;7;9;117
5328;1;7;9;124
5329;1;7;9;124
5330;1;7;9;128
5331;1;7;9;148
5332;1;7;9;153
5333;1;7;9;124
5334;1;7;9;130
5335;1;7;9;133
5336;1;7;9;137
5337;1;7;9;130
5338;1;7;9;125
5339;1;7;9;141
5340;1;7;9;140
5341;1;7;9;135
5342;1;7;9;139
5343;1;7;9;130
5344;1;7;9;140
5345;1;7;9;124
5346;1;7;9;124
5347;1;7;9;128
5348;1;7;9;124
5349;1;7;9;154
5350;1;7;9;125
5351;1;7;9;142
5352;1;7;9;133
5353;1;7;9;151
5354;1;7;9;137
5355;1;7;9;145
5356;1;7;9;137
5357;1;7;9;136
5358;1;7;9;123
5359;1;7;9;139
5360;1;7;9;142
5361;1;7;9;132
5362;1;7;9;151
5363;1;7;9;129
5364;1;7;9;133
5365;1;7;9;126
5366;1;7;9;137
5367;1;7;9;117
5368;1;7;9;146
5369;1;7;9;148
5370;1;7;9;138
5371;1;7;9;142
5372;1;7;9;142
5373;1;7;9;147
5374;1;7;9;150
5375;1;7;9;117
5376;1;7;9;136
5377;1;7;9;150
5378;1;7;9;148
5379;1;7;9;132
5380;1;7;9;128
5381;1;7;9;141
5382;1;7;9;142
5383;1;7;9;117
5384;1;7;9;137
5385;1;7;9;148
5386;1;7;9;148
5387;1;7;9;150
5388;1;7;9;135
5389;1;7;9;141
5390;1;7;9;123
5391;1;7;9;123
5392;1;7;9;142
5393;1;7;9;132
5394;1;7;9;133
5395;1;7;9;133
5396;1;7;9;124
5397;1;7;9;138
5398;1;7;9;142
5399;1;7;9;142
5400;1;7;9;150
5401;1;7;9;133
5402;1;7;9;142
5403;1;7;9;137
5404;1;7;9;148
5405;1;7;9;142
5406;1;7;9;127
5407;1;7;9;149
5408;1;7;9;136
5409;1;7;9;137
5410;1;7;9;131
5411;1;7;9;129
5412;1;7;9;145
5413;1;7;9;137
5414;1;7;9;136
5415;1;7;9;116
5416;1;7;9;142
5417;1;7;9;125
5418;1;7;9;150
5419;1;7;9;125
5420;1;7;9;125
5421;1;7;9;138
5422;1;7;9;130
5423;1;7;9;124
5424;1;7;9;137
5425;1;7;9;141
5426;1;7;9;146
5427;1;7;9;124
5428;1;7;9;125
5429;1;7;9;147
5430;1;7;9;135
5431;1;7;9;135
5432;1;7;9;133
5433;1;7;9;141
5434;1;7;9;125
5435;1;7;9;146
5436;1;7;9;136
5437;1;7;9;150
5438;1;7;9;144
5439;1;7;9;130
5440;1;7;9;130
5441;1;7;9;133
5442;1;7;9;137
5443;1;7;9;138
5444;1;7;9;133
5445;1;7;9;148
5446;1;7;9;130
5447;1;7;9;116
5448;1;7;9;133
5449;1;7;9;131
5450;1;7;9;130
5451;1;7;9;139
5452;1;7;9;137
5453;1;7;9;125
5454;1;7;9;125
5455;1;7;9;137
5456;1;7;9;125
5457;1;7;9;155
5458;1;7;9;136
5459;1;7;9;136
5460;1;7;9;125
5461;1;7;9;148
5462;1;7;9;141
5463;1;7;9;139
5464;1;7;9;137
5465;1;7;9;153
5466;1;7;9;141
5467;1;7;9;125
5468;1;7;9;141
5469;1;7;9;125
5470;1;7;9;125
5471;1;7;9;125
5472;1;7;9;124
5473;1;7;9;146
5474;1;7;9;145
5475;1;7;9;148
5476;1;7;9;135
5477;1;7;9;145
5478;1;7;9;131
5479;1;7;9;148
5480;1;7;9;126
5481;1;7;9;126
5482;1;7;9;124
5483;1;7;9;128
5484;1;7;9;151
5485;1;7;9;155
5486;1;7;9;126
5487;1;7;9;137
5488;1;7;9;125
5489;1;7;9;148
5490;1;7;9;148
5491;1;7;9;144
5492;1;7;9;146
5493;1;7;9;147
5494;1;7;9;148
5495;1;7;9;125
5496;1;7;9;148
5497;1;7;9;137
5498;1;7;9;143
5499;1;7;9;130
5500;1;7;9;125
5501;1;7;9;124
5502;1;7;9;125
5503;1;7;9;128
5504;1;7;9;125
5505;1;7;9;134
5506;1;7;9;138
5507;1;7;9;123
5508;1;7;9;123
5509;1;7;9;136
5510;1;7;9;133
5511;1;7;9;148
5512;1;7;9;126
5513;1;7;9;124
5514;1;7;9;125
5515;1;7;9;130
5516;1;7;9;136
5517;1;7;9;125
5518;1;7;9;130
5519;1;7;9;139
5520;1;7;9;147
5521;1;7;9;125
5522;1;7;9;130
5523;1;7;9;128
5524;1;7;9;139
5525;1;7;9;137
5526;1;7;9;140
5527;1;7;9;123
5528;1;7;9;139
5529;1;7;9;146
5530;1;7;9;138
5531;1;7;9;147
5532;1;7;9;129
5533;1;7;9;128
5534;1;7;9;139
5535;1;7;9;148
5537;1;7;9;117
5538;1;7;9;124
5539;1;7;9;125
5540;1;7;9;124
5541;1;7;9;136
5542;1;7;9;137
5543;1;7;9;125
5544;1;7;9;124
5545;1;7;9;130
5546;1;7;9;125
5547;1;7;9;148
5548;1;7;9;147
5549;1;7;9;129
5550;1;7;9;140
5551;1;7;9;141
5552;1;7;9;138
5553;1;7;9;130
5554;1;7;9;148
5555;1;7;9;116
5556;1;7;9;125
5557;1;7;9;117
5558;1;7;9;128
5559;1;7;9;147
5560;1;7;9;127
5561;1;7;9;129
5562;1;7;9;124
5563;1;7;9;140
5564;1;7;9;147
5565;1;7;9;151
5566;1;7;9;134
5567;1;7;9;155
5568;1;7;9;147
5569;1;7;9;125
5570;1;7;9;139
5571;1;7;9;125
5572;1;7;9;117
5573;1;7;9;133
5574;1;7;9;141
5575;1;7;9;137
5576;1;7;9;142
5577;1;7;9;145
5578;1;7;9;142
5579;1;7;9;119
5580;1;7;9;124
5581;1;7;9;128
5582;1;7;9;136
5583;1;7;9;151
5584;1;7;9;150
5585;1;7;9;150
5586;1;7;9;130
5587;1;7;9;148
5588;1;7;9;147
5589;1;7;9;126
5590;1;7;9;125
5591;1;7;9;116
5592;1;7;9;136
5593;1;7;9;139
5594;1;7;9;137
5595;1;7;9;151
5596;1;7;9;142
5597;1;7;9;151
5598;1;7;9;132
5599;1;7;9;125
5600;1;7;9;139
5601;1;7;9;132
5602;1;7;9;148
5603;1;7;9;133
5604;1;7;9;135
5605;1;7;9;130
5606;1;7;9;125
5607;1;7;9;136
5608;1;7;9;147
5609;1;7;9;130
5610;1;7;9;141
5611;1;7;9;127
5612;1;7;9;142
5613;1;7;9;130
5614;1;7;9;137
5615;1;7;9;125
5616;1;7;9;124
5617;1;7;9;128
5618;1;7;9;145
5619;1;7;9;128
5620;1;7;9;126
5621;1;7;9;142
5622;1;7;9;150
5623;1;7;9;136
5624;1;7;9;140
5625;1;7;9;133
5626;1;7;9;124
5627;1;7;9;131
5628;1;7;9;130
5629;1;7;9;130
5630;1;7;9;145
5631;1;7;9;130
5632;1;7;9;137
5633;1;7;9;132
5634;1;7;9;130
5635;1;7;9;146
5636;1;7;9;125
5637;1;7;9;134
5638;1;7;9;127
5639;1;7;9;145
5640;1;7;9;148
5641;1;7;9;140
5642;1;7;9;124
5643;1;7;9;147
5644;1;7;9;147
5645;1;7;9;128
5646;1;7;9;118
5647;1;7;9;139
5648;1;7;9;125
5649;1;7;9;130
5650;1;7;9;152
5651;1;7;9;142
5652;1;7;9;123
5653;1;7;9;116
5654;1;7;9;130
5655;1;7;9;132
5656;1;7;9;147
5657;1;7;9;117
5658;1;7;9;154
5659;1;7;9;130
5660;1;7;9;146
5661;1;7;9;142
5662;1;7;9;124
5663;1;7;9;146
5664;1;7;9;124
5665;1;7;9;116
5666;1;7;9;131
5667;1;7;9;140
5668;1;7;9;130
5669;1;7;9;128
5670;1;7;9;124
5671;1;7;9;150
5672;1;7;9;123
5673;1;7;9;151
5674;1;7;9;130
5675;1;7;9;128
5676;1;7;9;137
5677;1;7;9;144
5678;1;7;9;128
5679;1;7;9;124
5680;1;7;9;124
5681;1;7;9;125
5682;1;7;9;124
5683;1;7;9;150
5684;1;7;9;142
5685;1;7;9;142
5686;1;7;9;124
5687;1;7;9;142
5688;1;7;9;142
5689;1;7;9;124
5690;1;7;9;129
5691;1;7;9;128
5692;1;7;9;128
5693;1;7;9;147
5694;1;7;9;133
5695;1;7;9;128
5696;1;7;9;130
5697;1;7;9;116
5698;1;7;9;123
5699;1;7;9;130
5700;1;7;9;128
5701;1;7;9;131
5702;1;7;9;127
5703;1;7;9;137
5704;1;7;9;137
5705;1;7;9;135
5706;1;7;9;133
5707;1;7;9;140
5708;1;7;9;147
5709;1;7;9;127
5710;1;7;9;131
