tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;term;rec;ron;multi;saldo anterior 
1001;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;1;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1002;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;2;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1003;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;3;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1004;9/01/2020;27/09/2020;36008;0;0;3992;40000;;;due;4;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;0
1005;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;5;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1006;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;6;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1007;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;7;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1008;9/01/2020;27/09/2020;101008;0;0;3992;210000;;;due;8;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0;105000
1009;9/01/2020;27/09/2020;45000;0;0;0;45000;;;due;9;8;0;1;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;0
1010;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;10;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1011;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;11;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1012;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;12;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1013;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;13;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1014;9/01/2020;27/09/2020;61008;0;0;3992;130000;cash;;paid;14;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1015;9/01/2020;27/09/2020;61008;0;0;3992;50000;cash;;due;15;8;42333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-15000
1016;9/01/2020;27/09/2020;61008;0;0;3992;84190;;;due;16;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;19190
1017;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;17;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1018;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;18;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1019;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;19;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1020;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;20;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1021;9/01/2020;27/09/2020;51008;0;0;3992;53167;cash;;due;21;8;1833;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-1833
1022;9/01/2020;27/09/2020;55000;0;0;;101129;;;due;22;8;;2;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;46129
1023;9/01/2020;27/09/2020;61008;0;0;3992;85968;;;due;23;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;20968
1024;9/01/2020;27/09/2020;51008;0;0;3992;110000;cash;;due;24;8;2000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1025;9/01/2020;27/09/2020;61008;0;0;3992;80000;;;due;25;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;15000
1026;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;26;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1027;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;27;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1028;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;28;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1029;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;29;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1030;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;30;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1031;9/01/2020;27/09/2020;36008;0;0;3992;40000;;;due;31;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;0
1032;9/01/2020;27/09/2020;101008;0;0;3992;210000;;;due;32;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0;105000
1033;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;33;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1034;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;due;34;8;35000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1035;9/01/2020;27/09/2020;21008;0;0;3992;25000;cash;;paid;35;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1036;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;36;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1037;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;37;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1038;9/01/2020;27/09/2020;66008;0;0;3992;70000;;;due;38;8;0;2;yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1039;9/01/2020;27/09/2020;61008;0;0;3992;130000;cash;;paid;39;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1040;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;40;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1041;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;41;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1042;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;42;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1043;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;43;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1044;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;44;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1045;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;45;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1046;9/01/2020;27/09/2020;51008;0;0;3992;63032;;;due;46;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;8032
1047;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;47;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1048;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;48;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1049;9/01/2020;27/09/2020;45000;0;0;;90000;;;due;49;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;45000
1050;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;50;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1051;9/01/2020;27/09/2020;61008;0;0;3992;159355;cash;;due;51;8;78822;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;94355
1052;9/01/2020;27/09/2020;45000;0;0;;45000;cash;;paid;52;8;45000;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;0
1053;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;53;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1054;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;54;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1055;9/01/2020;27/09/2020;51008;0;0;3992;25000;cash;;due;55;8;30000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1056;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;56;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1057;9/01/2020;27/09/2020;51008;0;0;3992;128710;;;due;57;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;73710
1058;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;58;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1059;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;59;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1060;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;60;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1061;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;61;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1062;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;62;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1063;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;63;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1064;9/01/2020;27/09/2020;51008;0;0;3992;110000;cash;;paid;64;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1065;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;65;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1066;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;66;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1067;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;67;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1068;9/01/2020;27/09/2020;21008;0;0;3992;25000;cash;;paid;68;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1069;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;69;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1070;9/01/2020;27/09/2020;41008;0;0;3992;45000;cash;;paid;70;8;45000;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1071;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;71;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1072;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;72;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1073;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;73;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1074;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;74;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1075;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;75;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1076;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;76;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1077;9/01/2020;27/09/2020;61008;0;0;3992;130000;;;due;77;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1078;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;78;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1079;9/01/2020;27/09/2020;21008;0;0;3992;75000;cash;;paid;79;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;50000
1080;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;80;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1081;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;81;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1082;9/01/2020;27/09/2020;21008;0;0;3992;50000;cash;;paid;82;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1083;9/01/2020;27/09/2020;51008;0;0;3992;91367;;;due;83;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;36367
1084;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;84;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1085;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;85;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1086;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;86;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1087;9/01/2020;27/09/2020;61008;0;0;3992;130000;cash;;due;87;8;2667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1088;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;88;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1089;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;89;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1090;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;90;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1091;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;91;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1092;9/01/2020;27/09/2020;45000;0;0;;45000;;;due;92;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;0
1093;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;93;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1094;9/01/2020;27/09/2020;41008;0;0;3992;45000;cash;;paid;94;8;45000;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1095;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;95;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1096;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;96;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1097;9/01/2020;27/09/2020;36008;0;0;3992;40000;;;due;97;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;0
1098;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;98;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1099;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;99;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1100;9/01/2020;27/09/2020;51008;0;0;3992;25000;cash;;due;100;8;13000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1101;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;101;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1102;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;102;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1103;9/01/2020;27/09/2020;51008;0;0;3992;56290;;;due;103;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;1290
1104;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;104;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1105;9/01/2020;27/09/2020;21008;0;0;3992;107849;;;due;105;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;82849
1106;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;106;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1107;9/01/2020;27/09/2020;51008;0;0;3992;130000;;;due;107;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;75000
1108;9/01/2020;27/09/2020;51008;0;0;3992;75000;;;due;108;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;20000
1109;9/01/2020;27/09/2020;21008;0;0;3992;132581;cash;;paid;109;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;107581
1110;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;110;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1111;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;111;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1112;9/01/2020;27/09/2020;61008;0;0;3992;55000;cash;;due;112;8;21667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1113;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;113;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1114;9/01/2020;27/09/2020;36008;0;0;3992;40000;;;due;114;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;0
1115;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;115;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1116;9/01/2020;27/09/2020;61008;0;0;3992;113097;cash;;due;116;8;19570;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;48097
1117;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;117;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1118;9/01/2020;27/09/2020;21008;0;0;3992;25000;cash;;paid;118;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1119;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;119;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1120;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;120;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1121;9/01/2020;27/09/2020;41008;0;0;3992;57097;;;due;121;8;;3;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;12097
1122;9/01/2020;27/09/2020;41008;0;0;3992;90000;cash;;due;122;8;1333;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;45000
1123;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;123;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1124;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;124;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1125;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;125;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1126;9/01/2020;27/09/2020;61008;0;0;3992;130000;;;due;126;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1127;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;127;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1128;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;128;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1129;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;129;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1130;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;130;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1131;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;131;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1132;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;132;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1133;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;133;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1134;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;134;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1135;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;135;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1136;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;136;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1137;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;137;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1138;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;138;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1139;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;139;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1140;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;140;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1141;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;141;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1142;9/01/2020;27/09/2020;21008;0;0;3992;25000;cash;;due;142;8;5108;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1143;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;143;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1144;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;144;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1145;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;145;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1146;9/01/2020;27/09/2020;21008;0;0;3992;55000;cash;;paid;146;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1147;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;147;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1148;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;148;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1149;9/01/2020;27/09/2020;21008;0;0;3992;40000;;;due;149;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;15000
1150;9/01/2020;27/09/2020;36008;0;0;3992;50000;;;due;150;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;10000
1151;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;151;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1152;9/01/2020;27/09/2020;21008;0;0;3992;25000;cash;;paid;152;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1153;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;153;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1154;9/01/2020;27/09/2020;51008;0;0;3992;45000;cash;;paid;154;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-10000
1155;9/01/2020;27/09/2020;41008;0;0;3992;85000;;;due;155;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;40000
1156;9/01/2020;27/09/2020;41008;0;0;3992;65000;;;due;156;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;20000
1157;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;157;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1158;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;158;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1159;9/01/2020;27/09/2020;21008;0;0;3992;65000;;;due;159;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;40000
1160;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;160;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1161;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;161;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1162;9/01/2020;27/09/2020;21008;0;0;3992;46774;;;due;162;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;21774
1163;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;163;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1164;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;164;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1165;9/01/2020;27/09/2020;21008;0;0;3992;55000;cash;;paid;165;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1166;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;166;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1167;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;167;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1168;9/01/2020;27/09/2020;51008;0;0;3992;210000;cash;;due;168;8;2000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;155000
1169;9/01/2020;27/09/2020;101008;0;0;3992;50000;;;due;169;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0;-55000
1170;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;170;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1171;9/01/2020;27/09/2020;51008;0;0;3992;65000;cash;;paid;171;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1172;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;172;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1173;9/01/2020;27/09/2020;51008;0;0;3992;50000;cash;;paid;173;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-5000
1174;9/01/2020;27/09/2020;21008;0;0;3992;50000;cash;;paid;174;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1175;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;175;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1176;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;176;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1177;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;177;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1178;9/01/2020;27/09/2020;61008;0;0;3992;123548;;;due;178;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;58548
1179;9/01/2020;27/09/2020;41008;0;0;3992;90000;;;due;179;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;45000
