tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;term;rec;ron;multi
1559;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;559;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1560;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;560;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1561;09/01/2020;27/09/2020;61008;0;0;3992;77699;EFECTIVOS ;;due;561;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1562;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;562;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1563;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;563;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1564;09/01/2020;27/09/2020;51008;0;0;3992;91000;EFECTIVOS ;;due;564;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1565;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;565;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1566;09/01/2020;27/09/2020;51008;0;0;3992;88097;EFECTIVOS ;;due;566;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1567;09/01/2020;27/09/2020;51008;0;0;3992;0;EFECTIVOS ;;paid;567;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1568;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;568;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1569;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;569;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1570;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;570;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1571;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;571;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1572;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;572;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1573;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;573;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1574;09/01/2020;27/09/2020;61008;0;0;3992;109355;EFECTIVOS ;;due;574;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1575;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;575;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1576;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;576;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1577;09/01/2020;27/09/2020;61008;0;0;3992;-242;EFECTIVOS ;;due;577;8;65242;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1578;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;578;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1579;09/01/2020;27/09/2020;61008;0;0;3992;104667;EFECTIVOS ;;due;579;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1580;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;580;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1581;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;581;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1582;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;582;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1583;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;583;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1584;09/01/2020;27/09/2020;51008;0;0;3992;91000;EFECTIVOS ;;due;584;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1585;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;585;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1586;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;586;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1587;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;587;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1588;09/01/2020;27/09/2020;51008;0;0;3992;75000;EFECTIVOS ;;due;588;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1589;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;589;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1590;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;590;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1591;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;591;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1592;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;592;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1593;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;593;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1594;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;594;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1595;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;595;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1596;09/01/2020;27/09/2020;61008;0;0;3992;104667;EFECTIVOS ;;due;596;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1597;09/01/2020;27/09/2020;101008;0;0;3992;105000;EFECTIVOS ;;due;597;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1598;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;598;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1599;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;599;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1600;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;600;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1601;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;601;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1602;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;602;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1603;09/01/2020;27/09/2020;61008;0;0;3992;126575;EFECTIVOS ;;due;603;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1604;09/01/2020;27/09/2020;61008;0;0;3992;61000;EFECTIVOS ;;due;604;8;4000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1605;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;605;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1606;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;606;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1607;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;607;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1608;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;608;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1609;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;609;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1610;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;610;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1611;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;611;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1612;09/01/2020;27/09/2020;61008;0;0;3992;80000;EFECTIVOS ;;due;612;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1613;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;613;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1614;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;614;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1615;09/01/2020;27/09/2020;51008;0;0;3992;91000;EFECTIVOS ;;due;615;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1616;09/01/2020;27/09/2020;61008;0;0;3992;51301;EFECTIVOS ;;due;616;8;13699;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1617;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;617;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1618;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;618;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1619;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;619;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1620;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;620;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1621;09/01/2020;27/09/2020;51008;0;0;3992;53000;EFECTIVOS ;;due;621;8;2000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1622;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;622;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1623;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;623;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1624;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;624;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1625;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;625;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1626;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;626;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1627;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;627;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1628;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;628;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1629;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;629;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1630;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;630;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1631;09/01/2020;27/09/2020;66008;0;0;3992;70000;EFECTIVOS ;;due;631;8;0;2;yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1632;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;632;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1633;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;633;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1634;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;634;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1635;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;635;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1636;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;636;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1637;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;637;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1638;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;638;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1639;09/01/2020;27/09/2020;61008;0;0;3992;119978;EFECTIVOS ;;due;639;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1640;09/01/2020;27/09/2020;61008;0;0;3992;62833;EFECTIVOS ;;due;640;8;2167;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1641;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;641;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1642;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;642;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1643;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;643;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1644;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;644;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1645;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;645;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1646;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;646;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1647;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;647;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1648;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;648;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1649;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;649;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1650;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;650;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1651;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;651;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1652;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;652;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1653;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;653;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1654;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;654;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1655;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;655;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1656;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;656;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1657;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;657;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1658;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;658;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1659;09/01/2020;27/09/2020;51008;0;0;3992;91000;EFECTIVOS ;;due;659;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1660;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;660;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1661;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;661;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1662;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;662;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1663;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;663;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1664;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;664;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1665;09/01/2020;27/09/2020;61008;0;0;3992;73548;EFECTIVOS ;;due;665;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1666;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;666;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1667;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;667;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1668;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;668;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1669;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;669;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1670;09/01/2020;27/09/2020;61008;0;0;3992;80000;EFECTIVOS ;;due;670;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1671;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;671;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1672;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;672;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1673;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;673;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1674;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;674;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1675;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;675;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1676;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;676;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1677;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;677;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1678;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;678;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1679;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;679;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1680;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;680;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1681;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;681;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1682;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;682;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1683;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;683;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1684;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;684;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1685;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;685;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1686;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;686;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1687;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;687;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1688;09/01/2020;27/09/2020;51008;0;0;3992;110000;EFECTIVOS ;;due;688;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1689;09/01/2020;27/09/2020;61008;0;0;3992;75113;EFECTIVOS ;;due;689;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1690;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;690;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1691;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;691;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1692;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;692;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1693;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;693;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1694;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;694;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1695;09/01/2020;27/09/2020;61008;0;0;3992;22667;EFECTIVOS ;;due;695;8;42333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1696;09/01/2020;27/09/2020;61008;0;0;3992;95844;EFECTIVOS ;;due;696;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1697;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;697;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1698;09/01/2020;27/09/2020;101008;0;0;3992;105000;EFECTIVOS ;;due;698;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1699;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;699;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1700;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;700;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1701;09/01/2020;27/09/2020;51008;0;0;3992;77500;EFECTIVOS ;;due;701;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1702;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;702;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1703;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;703;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1704;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;704;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1705;09/01/2020;27/09/2020;101008;0;0;3992;105000;EFECTIVOS ;;due;705;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1706;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;706;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1707;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;707;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1708;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;708;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1709;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;709;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1710;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;710;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1711;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;711;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1712;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;712;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1713;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;713;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1714;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;714;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1715;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;715;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1716;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;716;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1717;09/01/2020;27/09/2020;101008;0;0;3992;105000;EFECTIVOS ;;due;717;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1718;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;718;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1719;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;719;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1720;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;720;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1721;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;721;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1722;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;722;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1723;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;723;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
